customer_id;plan_id;signup_date;termination_date;percentage_discount
C457647;PLN004;42894;43259;0.00
C104211;PLN005;42924;43289;0.01
C238575;PLN005;42924;43289;0.00
C394681;PLN005;42924;43289;0.05
C396351;PLN003;42924;43289;0.00
C186937;PLN002;42955;;0.00
C196234;PLN006;42955;43320;0.00
C279082;PLN004;42955;43320;0.06
C110709;PLN002;42986;;0.00
C141709;PLN001;42986;;0.00
C212046;PLN006;43016;43381;0.00
C290994;PLN006;43016;43381;0.00
C388270;PLN002;43016;;0.00
C125243;PLN003;43047;43412;0.00
C147691;PLN002;43047;;0.04
C168195;PLN001;43047;;0.00
C358965;PLN003;43047;43412;0.00
C16383;PLN006;43077;43442;0.00
C176362;PLN006;43077;43442;0.00
C190312;PLN006;43077;43442;0.02
C273392;PLN005;43077;43442;0.00
C363863;PLN001;43077;;0.00
C394785;PLN003;43077;43442;0.00
C418563;PLN006;43077;43442;0.00
C173553;PLN003;42960;43325;0.00
C213999;PLN003;42960;43325;0.00
C231349;PLN005;42960;43325;0.00
C290190;PLN002;42960;;0.00
C361745;PLN004;42960;43325;0.00
C458981;PLN002;42960;;0.00
C234264;PLN006;42961;43326;0.00
C265823;PLN004;42961;43326;0.00
C323814;PLN002;42962;;0.00
C456546;PLN004;42962;43327;0.00
C232115;PLN005;42963;43328;0.00
C27689;PLN006;42963;43328;0.00
C186524;PLN003;42964;43329;0.00
C210875;PLN005;42964;43329;0.00
C243288;PLN004;42964;43329;0.05
C398232;PLN005;42964;43329;0.00
C196568;PLN005;42965;43330;0.00
C198703;PLN006;42965;43330;0.00
C278564;PLN004;42966;43331;0.00
C380328;PLN003;42966;43331;0.02
C426685;PLN001;42966;;0.00
C121995;PLN003;42967;43332;0.00
C172603;PLN003;42967;43332;0.07
C265856;PLN006;42967;43332;0.00
C283519;PLN005;42967;43332;0.00
C314483;PLN001;42967;;0.00
C372865;PLN002;42967;;0.00
C129214;PLN003;42968;43333;0.00
C151228;PLN004;42968;43333;0.03
C221189;PLN004;42968;43333;0.00
C28240;PLN004;42968;43333;0.00
C31725;PLN003;42968;43333;0.00
C419331;PLN004;42968;43333;0.00
C441501;PLN005;42968;43333;0.00
C120768;PLN006;42969;43334;0.00
C178064;PLN002;42969;;0.00
C366865;PLN005;42969;43334;0.00
C129713;PLN006;42970;43335;0.00
C211999;PLN006;42970;43335;0.03
C403977;PLN001;42970;;0.01
C417172;PLN004;42970;43335;0.00
C100060;PLN003;42971;43336;0.10
C149954;PLN005;42971;43336;0.01
C217325;PLN002;42971;;0.00
C14686;PLN005;42972;43337;0.00
C248336;PLN006;42972;43337;0.00
C364068;PLN005;42972;43337;0.00
C125342;PLN001;42973;;0.00
C126072;PLN003;42973;43338;0.00
C427593;PLN002;42973;;0.00
C445492;PLN004;42973;43338;0.00
C120768;PLN004;42974;43339;0.00
C286354;PLN003;42974;43339;0.00
C289105;PLN005;42974;43339;0.00
C32203;PLN002;42974;;0.00
C328533;PLN001;42974;;0.00
C119613;PLN006;42975;43340;0.09
C135784;PLN005;42975;43340;0.00
C232882;PLN001;42975;;0.00
C100214;PLN005;42976;43341;0.00
C182440;PLN005;42976;43341;0.01
C358684;PLN005;42976;43341;0.00
C367703;PLN001;42976;;0.00
C377068;PLN006;42976;43341;0.00
C37830;PLN003;42976;43341;0.00
C416277;PLN005;42976;43341;0.00
C115892;PLN001;42977;;0.00
C171568;PLN004;42977;43342;0.00
C228338;PLN003;42977;43342;0.00
C244808;PLN001;42977;;0.00
C300982;PLN006;42977;43342;0.00
C11475;PLN006;42978;43343;0.00
C165931;PLN001;42978;;0.00
C203151;PLN001;42978;;0.00
C252770;PLN006;42978;43343;0.00
C318713;PLN001;42978;;0.00
C404207;PLN004;42978;43343;0.00
C183298;PLN001;42744;;0.00
C33552;PLN002;42744;;0.00
C40526;PLN003;42744;43109;0.00
C148493;PLN004;42775;43140;0.00
C197680;PLN005;42775;43140;0.00
C216302;PLN003;42775;43140;0.00
C267672;PLN003;42775;43140;0.00
C358648;PLN005;42775;43140;0.00
C147332;PLN004;42803;43168;0.00
C435795;PLN006;42803;43168;0.00
C143548;PLN005;42834;43199;0.00
C403384;PLN001;42834;;0.00
C425427;PLN001;42834;;0.06
C449592;PLN005;42834;43199;0.00
C386127;PLN003;42864;43229;0.00
C400199;PLN001;42864;;0.00
C426739;PLN003;42864;43229;0.05
C131428;PLN002;42895;;0.00
C382500;PLN004;42895;43260;0.00
C418241;PLN005;42895;43260;0.00
C327075;PLN003;42925;43290;0.08
C445799;PLN005;42925;43290;0.00
C133235;PLN006;42956;43321;0.00
C250095;PLN001;42956;;0.10
C363007;PLN004;42956;43321;0.00
C445492;PLN002;42956;;0.00
C121995;PLN006;42987;43352;0.00
C293084;PLN004;42987;43352;0.00
C390045;PLN004;42987;43352;0.00
C394118;PLN005;42987;43352;0.04
C435983;PLN003;42987;43352;0.00
C105626;PLN004;43017;43382;0.04
C273948;PLN006;43048;43413;0.00
C149198;PLN006;43078;43443;0.00
C177737;PLN003;43078;43443;0.00
C203875;PLN002;43078;;0.00
C236784;PLN006;43078;43443;0.00
C376330;PLN001;43078;;0.00
C290931;PLN006;42991;43356;0.00
C309113;PLN003;42991;43356;0.00
C314455;PLN003;42991;43356;0.00
C133321;PLN006;42992;43357;0.04
C153956;PLN006;42992;43357;0.00
C258104;PLN001;42992;;0.00
C346940;PLN005;42992;43357;0.00
C18042;PLN001;42993;;0.00
C362170;PLN005;42993;43358;0.00
C123359;PLN002;42994;;0.00
C255157;PLN003;42994;43359;0.00
C281448;PLN006;42994;43359;0.09
C125243;PLN001;42995;;0.00
C145631;PLN003;42995;43360;0.04
C192449;PLN002;42995;;0.00
C231297;PLN006;42995;43360;0.00
C237197;PLN002;42995;;0.04
C223943;PLN006;42996;43361;0.00
C240304;PLN004;42996;43361;0.00
C377100;PLN005;42996;43361;0.01
C396459;PLN004;42996;43361;0.00
C223083;PLN003;42997;43362;0.00
C242973;PLN005;42997;43362;0.00
C336076;PLN006;42997;43362;0.00
C345416;PLN004;42997;43362;0.00
C415123;PLN003;42997;43362;0.00
C455652;PLN004;42997;43362;0.00
C106561;PLN003;42998;43363;0.00
C110892;PLN003;42998;43363;0.00
C121459;PLN002;42998;;0.00
C199052;PLN001;42998;;0.00
C366967;PLN003;42998;43363;0.00
C379815;PLN001;42998;;0.00
C427576;PLN003;42998;43363;0.00
C104764;PLN001;42999;;0.00
C15858;PLN004;42999;43364;0.00
C289587;PLN004;42999;43364;0.00
C4177;PLN001;42999;;0.00
C430097;PLN005;42999;43364;0.00
C441718;PLN003;42999;43364;0.00
C198160;PLN005;43000;43365;0.00
C364149;PLN004;43000;43365;0.00
C199144;PLN002;43001;;0.00
C241998;PLN001;43001;;0.06
C338552;PLN004;43001;43366;0.08
C320113;PLN005;43003;43368;0.00
C248300;PLN004;43004;43369;0.00
C433116;PLN003;43004;43369;0.08
C431122;PLN004;43005;43370;0.00
C136692;PLN001;43006;;0.00
C316237;PLN006;43006;43371;0.00
C135360;PLN002;43007;;0.00
C259545;PLN003;43007;43372;0.00
C279254;PLN003;43007;43372;0.00
C454020;PLN002;43007;;0.00
C118685;PLN001;43008;;0.00
C200891;PLN003;43008;43373;0.00
C391888;PLN005;43008;43373;0.00
C168806;PLN003;42745;43110;0.00
C262330;PLN004;42745;43110;0.06
C180983;PLN004;42776;43141;0.03
C240487;PLN001;42776;;0.07
C258684;PLN002;42776;;0.00
C287230;PLN006;42776;43141;0.00
C313833;PLN004;42776;43141;0.00
C346930;PLN006;42776;43141;0.00
C408340;PLN003;42776;43141;0.00
C206717;PLN005;42804;43169;0.00
C298344;PLN001;42804;;0.03
C314802;PLN005;42804;43169;0.00
C364813;PLN003;42804;43169;0.00
C407797;PLN001;42804;;0.00
C112618;PLN004;42835;43200;0.00
C130636;PLN005;42835;43200;0.00
C159629;PLN005;42835;43200;0.00
C282496;PLN006;42835;43200;0.00
C358135;PLN006;42835;43200;0.00
C400813;PLN005;42835;43200;0.00
C109083;PLN002;42865;;0.00
C129249;PLN003;42865;43230;0.00
C209435;PLN004;42865;43230;0.00
C330592;PLN006;42865;43230;0.00
C365568;PLN002;42865;;0.00
C121090;PLN004;42896;43261;0.10
C141959;PLN006;42896;43261;0.00
C266433;PLN001;42896;;0.00
C111439;PLN005;42926;43291;0.00
C120400;PLN005;42926;43291;0.07
C279313;PLN005;42926;43291;0.00
C134818;PLN006;42957;43322;0.00
C123964;PLN001;42988;;0.01
C378344;PLN006;42988;43353;0.00
C214185;PLN006;43018;43383;0.00
C262887;PLN004;43018;43383;0.09
C286037;PLN003;43018;43383;0.00
C274231;PLN002;43049;;0.00
C320880;PLN002;43049;;0.00
C417882;PLN006;43079;43444;0.00
C283903;PLN006;43021;43386;0.00
C266030;PLN004;43022;43387;0.00
C172312;PLN002;43023;;0.00
C201519;PLN006;43023;43388;0.00
C126595;PLN002;43024;;0.00
C41092;PLN006;43024;43389;0.00
C4526;PLN006;43025;43390;0.00
C317012;PLN004;43026;43391;0.07
C440089;PLN006;43026;43391;0.00
C121992;PLN005;43027;43392;0.00
C140858;PLN004;43027;43392;0.00
C299386;PLN005;43027;43392;0.00
C319108;PLN005;43027;43392;0.00
C135501;PLN005;43028;43393;0.06
C219501;PLN003;43028;43393;0.00
C264126;PLN003;43028;43393;0.00
C377705;PLN006;43028;43393;0.00
C110005;PLN006;43029;43394;0.00
C290157;PLN005;43029;43394;0.03
C351607;PLN003;43030;43395;0.00
C373309;PLN003;43030;43395;0.00
C411318;PLN005;43030;43395;0.00
C200436;PLN006;43031;43396;0.00
C138955;PLN002;43032;;0.00
C157468;PLN001;43032;;0.00
C234538;PLN003;43032;43397;0.00
C420394;PLN005;43032;43397;0.00
C102745;PLN006;43033;43398;0.00
C13422;PLN001;43033;;0.00
C213785;PLN003;43033;43398;0.00
C232455;PLN005;43033;43398;0.00
C264408;PLN005;43033;43398;0.00
C447911;PLN004;43033;43398;0.00
C104764;PLN006;43034;43399;0.00
C133824;PLN001;43034;;0.00
C178443;PLN003;43034;43399;0.03
C178696;PLN006;43034;43399;0.00
C225868;PLN001;43034;;0.00
C226861;PLN006;43034;43399;0.00
C323774;PLN004;43034;43399;0.00
C35382;PLN001;43034;;0.00
C366555;PLN004;43034;43399;0.00
C245851;PLN002;43035;;0.10
C320116;PLN005;43035;43400;0.00
C43421;PLN004;43035;43400;0.00
C119401;PLN006;43036;43401;0.00
C18844;PLN001;43036;;0.00
C198783;PLN006;43036;43401;0.00
C236630;PLN005;43036;43401;0.00
C273948;PLN004;43036;43401;0.00
C300982;PLN005;43036;43401;0.00
C315952;PLN004;43036;43401;0.08
C436673;PLN006;43036;43401;0.00
C436721;PLN001;43036;;0.00
C133378;PLN002;43037;;0.00
C234929;PLN004;43037;43402;0.00
C27520;PLN006;43037;43402;0.00
C362227;PLN006;43037;43402;0.00
C118056;PLN006;43038;43403;0.00
C294953;PLN002;43038;;0.00
C355404;PLN001;43038;;0.00
C38744;PLN004;43038;43403;0.00
C290968;PLN004;43039;43404;0.00
C306713;PLN004;43039;43404;0.00
C432340;PLN003;43039;43404;0.00
C446686;PLN003;43039;43404;0.00
C430758;PLN006;42746;43111;0.00
C133434;PLN005;42777;43142;0.00
C18738;PLN005;42777;43142;0.00
C38830;PLN003;42777;43142;0.00
C25750;PLN002;42805;;0.00
C264789;PLN004;42805;43170;0.04
C350668;PLN006;42805;43170;0.00
C352260;PLN006;42805;43170;0.00
C455743;PLN006;42805;43170;0.00
C374566;PLN004;42836;43201;0.00
C393580;PLN004;42836;43201;0.10
C449838;PLN006;42836;43201;0.00
C19964;PLN005;42866;43231;0.00
C363750;PLN001;42897;;0.00
C162264;PLN001;42927;;0.00
C298941;PLN002;42927;;0.00
C348747;PLN004;42927;43292;0.07
C430290;PLN004;42927;43292;0.00
C45628;PLN004;42927;43292;0.00
C219992;PLN004;42958;43323;0.00
C137788;PLN001;42989;;0.00
C146091;PLN003;42989;43354;0.00
C219265;PLN003;42989;43354;0.07
C231512;PLN003;42989;43354;0.00
C30707;PLN006;42989;43354;0.00
C36736;PLN005;42989;43354;0.00
C22202;PLN004;43019;43384;0.00
C296870;PLN002;43019;;0.00
C333070;PLN005;43019;43384;0.00
C365568;PLN005;43019;43384;0.00
C372335;PLN003;43019;43384;0.00
C380834;PLN004;43019;43384;0.00
C448033;PLN006;43019;43384;0.01
C101555;PLN003;43050;43415;0.00
C210721;PLN001;43050;;0.00
C249231;PLN003;43050;43415;0.00
C346017;PLN002;43050;;0.00
C136555;PLN001;43080;;0.00
C140226;PLN005;43080;43445;0.08
C346247;PLN006;43080;43445;0.05
C148971;PLN005;43052;43417;0.00
C22233;PLN001;43052;;0.06
C145426;PLN005;43053;43418;0.00
C224960;PLN005;43053;43418;0.00
C364925;PLN003;43053;43418;0.00
C404328;PLN003;43054;43419;0.00
C446781;PLN003;43054;43419;0.00
C449543;PLN003;43054;43419;0.00
C161177;PLN006;43055;43420;0.00
C198163;PLN003;43055;43420;0.00
C278270;PLN005;43055;43420;0.00
C313239;PLN004;43055;43420;0.00
C319973;PLN003;43055;43420;0.00
C340937;PLN001;43055;;0.00
C375020;PLN005;43055;43420;0.00
C386077;PLN003;43055;43420;0.00
C137348;PLN005;43056;43421;0.00
C156325;PLN004;43056;43421;0.00
C286775;PLN002;43056;;0.00
C121459;PLN006;43057;43422;0.00
C150954;PLN006;43057;43422;0.02
C154507;PLN006;43057;43422;0.00
C186937;PLN005;43057;43422;0.00
C234859;PLN003;43057;43422;0.00
C246250;PLN001;43057;;0.00
C425003;PLN002;43057;;0.00
C309221;PLN001;43058;;0.00
C431116;PLN003;43058;43423;0.05
C132152;PLN001;43059;;0.00
C341352;PLN003;43059;43424;0.00
C356056;PLN005;43059;43424;0.00
C441270;PLN004;43059;43424;0.00
C448718;PLN002;43059;;0.00
C216706;PLN002;43060;;0.00
C290190;PLN006;43060;43425;0.00
C360051;PLN005;43060;43425;0.03
C163624;PLN005;43061;43426;0.00
C333659;PLN001;43061;;0.00
C125286;PLN005;43062;43427;0.10
C144619;PLN006;43062;43427;0.00
C190290;PLN006;43062;43427;0.00
C267219;PLN006;43062;43427;0.00
C2902;PLN006;43062;43427;0.00
C42045;PLN004;43062;43427;0.00
C188029;PLN005;43063;43428;0.00
C231231;PLN003;43063;43428;0.00
C366209;PLN002;43063;;0.00
C395657;PLN005;43063;43428;0.00
C440260;PLN004;43063;43428;0.00
C355879;PLN003;43064;43429;0.00
C193425;PLN006;43065;43430;0.00
C435710;PLN001;43065;;0.00
C169007;PLN001;43066;;0.00
C291920;PLN006;43066;43431;0.00
C29860;PLN006;43066;43431;0.00
C39139;PLN004;43066;43431;0.00
C121445;PLN004;43067;43432;0.00
C30091;PLN003;43067;43432;0.00
C366950;PLN004;43067;43432;0.00
C384545;PLN004;43067;43432;0.00
C202892;PLN006;43068;43433;0.00
C297116;PLN002;43068;;0.00
C376558;PLN004;43068;43433;0.00
C160424;PLN001;43069;;0.00
C188641;PLN006;43069;43434;0.00
C261507;PLN002;43069;;0.00
C37040;PLN002;43069;;0.00
C444348;PLN001;43069;;0.00
C166739;PLN003;42747;43112;0.00
C168861;PLN004;42747;43112;0.00
C339863;PLN006;42747;43112;0.03
C381072;PLN003;42747;43112;0.00
C452601;PLN001;42747;;0.00
C239723;PLN002;42778;;0.00
C33443;PLN005;42778;43143;0.00
C371084;PLN003;42778;43143;0.00
C212209;PLN002;42806;;0.04
C292952;PLN006;42806;43171;0.00
C119329;PLN001;42837;;0.00
C176685;PLN003;42837;43202;0.00
C182543;PLN002;42837;;0.00
C224777;PLN006;42837;43202;0.00
C241467;PLN005;42837;43202;0.00
C242973;PLN001;42837;;0.00
C253462;PLN002;42837;;0.00
C381601;PLN003;42867;43232;0.00
C131558;PLN003;42898;43263;0.08
C145834;PLN005;42898;43263;0.00
C428044;PLN001;42898;;0.00
C432840;PLN004;42898;43263;0.00
C272667;PLN001;42928;;0.00
C126390;PLN005;42959;43324;0.00
C203563;PLN002;42990;;0.00
C275424;PLN002;43020;;0.00
C106737;PLN003;43051;43416;0.00
C145909;PLN006;43051;43416;0.00
C249166;PLN003;43051;43416;0.00
C136716;PLN001;43081;;0.00
C265571;PLN006;43081;43446;0.00
C347970;PLN004;43081;43446;0.00
C324227;PLN002;43082;;0.00
C304061;PLN002;43083;;0.00
C30630;PLN006;43083;43448;0.00
C377193;PLN004;43083;43448;0.00
C422745;PLN005;43083;43448;0.00
C45346;PLN004;43083;43448;0.09
C455737;PLN003;43083;43448;0.00
C224867;PLN006;43084;43449;0.00
C237985;PLN001;43084;;0.00
C314270;PLN002;43084;;0.00
C347009;PLN005;43084;43449;0.00
C417412;PLN001;43084;;0.00
C139173;PLN003;43085;43450;0.00
C184724;PLN005;43085;43450;0.00
C360983;PLN006;43085;43450;0.00
C372346;PLN004;43085;43450;0.00
C43953;PLN003;43085;43450;0.00
C45538;PLN003;43085;43450;0.00
C119474;PLN002;43086;;0.00
C176900;PLN004;43086;43451;0.04
C248415;PLN004;43086;43451;0.00
C261370;PLN003;43086;43451;0.00
C16059;PLN004;43088;43453;0.00
C392737;PLN003;43088;43453;0.00
C435195;PLN001;43088;;0.00
C285224;PLN005;43089;43454;0.06
C304240;PLN004;43089;43454;0.00
C169935;PLN001;43090;;0.00
C219259;PLN003;43090;43455;0.00
C115822;PLN005;43091;43456;0.00
C164387;PLN004;43091;43456;0.00
C203248;PLN005;43092;43457;0.00
C210332;PLN006;43092;43457;0.00
C211728;PLN003;43092;43457;0.00
C236630;PLN006;43092;43457;0.00
C296870;PLN006;43092;43457;0.00
C369324;PLN004;43092;43457;0.00
C129548;PLN006;43093;43458;0.00
C234277;PLN002;43093;;0.00
C168293;PLN003;43094;43459;0.00
C261507;PLN003;43094;43459;0.00
C44659;PLN002;43094;;0.00
C121267;PLN002;43095;;0.00
C158432;PLN006;43095;43460;0.00
C24521;PLN005;43095;43460;0.00
C313239;PLN006;43095;43460;0.00
C362043;PLN002;43095;;0.00
C43421;PLN003;43095;43460;0.00
C162501;PLN005;43096;43461;0.10
C436738;PLN006;43097;43462;0.00
C143999;PLN004;43098;43463;0.00
C212473;PLN002;43098;;0.00
C300057;PLN003;43098;43463;0.00
C354601;PLN004;43098;43463;0.00
C404624;PLN005;43098;43463;0.00
C150109;PLN002;43099;;0.00
C246007;PLN003;43099;43464;0.00
C178064;PLN003;43100;43465;0.03
C180898;PLN005;43100;43465;0.00
C180898;PLN002;43101;;0.00
C181146;PLN002;43101;;0.00
C210643;PLN002;43101;;0.00
C250029;PLN001;43101;;0.00
C318530;PLN004;43101;43466;0.00
C11271;PLN002;43132;;0.00
C152587;PLN005;43132;43497;0.00
C158835;PLN004;43132;43497;0.00
C295855;PLN004;43132;43497;0.00
C313591;PLN004;43132;43497;0.00
C370328;PLN006;43132;43497;0.04
C110910;PLN003;43160;43525;0.00
C242311;PLN003;43191;43556;0.00
C314119;PLN004;43191;43556;0.00
C362665;PLN001;43191;;0.00
C134011;PLN003;43221;43586;0.00
C193015;PLN003;43221;43586;0.00
C219929;PLN005;43221;43586;0.00
C296400;PLN006;43221;43586;0.00
C187136;PLN006;43252;43617;0.03
C234859;PLN003;43252;43617;0.00
C333639;PLN004;43252;43617;0.00
C163410;PLN004;43282;43647;0.00
C241624;PLN002;43282;;0.00
C410421;PLN003;43282;43647;0.00
C111816;PLN001;43313;;0.00
C375080;PLN006;43313;43678;0.00
C398336;PLN003;43344;43709;0.00
C116583;PLN005;43374;43739;0.00
C317191;PLN004;43374;43739;0.00
C321332;PLN002;43374;;0.00
C330256;PLN005;43374;43739;0.03
C442530;PLN005;43374;43739;0.05
C398557;PLN001;43405;;0.00
C419684;PLN005;43405;43770;0.00
C217583;PLN005;43435;43800;0.00
C270236;PLN003;43435;43800;0.00
C418055;PLN006;43435;43800;0.00
C453929;PLN005;43435;43800;0.00
C22821;PLN001;43113;;0.00
C291088;PLN005;43113;43478;0.00
C369060;PLN001;43113;;0.00
C122806;PLN006;43114;43479;0.00
C252093;PLN006;43115;43480;0.00
C221859;PLN002;43116;;0.00
C330140;PLN006;43116;43481;0.00
C424557;PLN004;43116;43481;0.00
C239888;PLN006;43117;43482;0.00
C25273;PLN004;43117;43482;0.00
C370849;PLN004;43117;43482;0.00
C279755;PLN005;43118;43483;0.00
C321764;PLN006;43118;43483;0.00
C155916;PLN002;43119;;0.00
C250933;PLN006;43119;43484;0.00
C371311;PLN001;43119;;0.00
C451708;PLN006;43119;43484;0.00
C132954;PLN004;43120;43485;0.04
C317048;PLN003;43120;43485;0.06
C124741;PLN001;43121;;0.00
C134011;PLN005;43121;43486;0.00
C150109;PLN006;43121;43486;0.00
C204798;PLN004;43121;43486;0.00
C25900;PLN003;43121;43486;0.08
C333639;PLN006;43121;43486;0.00
C403506;PLN002;43121;;0.00
C16340;PLN001;43122;;0.00
C209337;PLN006;43122;43487;0.00
C272568;PLN002;43122;;0.00
C107154;PLN001;43123;;0.00
C118434;PLN005;43123;43488;0.10
C145909;PLN006;43123;43488;0.00
C185033;PLN006;43123;43488;0.10
C244935;PLN006;43123;43488;0.00
C285142;PLN005;43123;43488;0.03
C327566;PLN006;43123;43488;0.00
C369655;PLN003;43123;43488;0.00
C440395;PLN006;43123;43488;0.00
C129255;PLN003;43124;43489;0.04
C35909;PLN003;43124;43489;0.00
C372622;PLN002;43124;;0.00
C242718;PLN003;43125;43490;0.00
C318221;PLN006;43125;43490;0.00
C332027;PLN006;43125;43490;0.00
C405280;PLN001;43125;;0.00
C233483;PLN005;43126;43491;0.00
C319606;PLN002;43126;;0.00
C40626;PLN002;43126;;0.00
C369948;PLN002;43127;;0.00
C428889;PLN005;43127;43492;0.00
C140041;PLN006;43128;43493;0.09
C298133;PLN005;43128;43493;0.00
C312436;PLN004;43129;43494;0.00
C39565;PLN005;43129;43494;0.00
C4526;PLN004;43129;43494;0.00
C187937;PLN003;43130;43495;0.00
C221777;PLN004;43130;43495;0.00
C312338;PLN003;43130;43495;0.00
C352429;PLN006;43130;43495;0.00
C200891;PLN006;43131;43496;0.00
C29625;PLN001;43131;;0.00
C326814;PLN004;43131;43496;0.00
C109134;PLN004;43102;43467;0.00
C322651;PLN002;43102;;0.07
C323181;PLN006;43102;43467;0.00
C409928;PLN003;43102;43467;0.00
C438838;PLN002;43102;;0.00
C191606;PLN005;43133;43498;0.00
C246866;PLN003;43133;43498;0.00
C298792;PLN003;43133;43498;0.00
C334895;PLN005;43133;43498;0.00
C348771;PLN005;43133;43498;0.00
C36821;PLN001;43133;;0.00
C175754;PLN005;43161;43526;0.00
C39790;PLN004;43161;43526;0.00
C231048;PLN005;43192;43557;0.00
C263387;PLN001;43192;;0.09
C265985;PLN004;43192;43557;0.00
C344465;PLN006;43192;43557;0.00
C346741;PLN001;43192;;0.00
C375999;PLN002;43192;;0.00
C420979;PLN001;43222;;0.00
C445105;PLN006;43222;43587;0.00
C174475;PLN003;43253;43618;0.00
C204223;PLN001;43253;;0.00
C192001;PLN002;43283;;0.00
C286518;PLN006;43283;43648;0.00
C344938;PLN005;43283;43648;0.06
C364577;PLN001;43283;;0.00
C280798;PLN001;43314;;0.00
C141959;PLN003;43345;43710;0.00
C18546;PLN005;43345;43710;0.00
C117192;PLN004;43375;43740;0.00
C302625;PLN002;43375;;0.00
C332420;PLN005;43375;43740;0.00
C369409;PLN006;43375;43740;0.00
C418342;PLN004;43375;43740;0.00
C248666;PLN001;43406;;0.00
C27317;PLN004;43406;43771;0.00
C104937;PLN005;43436;43801;0.00
C146731;PLN006;43436;43801;0.08
C295388;PLN003;43436;43801;0.00
C387478;PLN003;43436;43801;0.00
C17554;PLN006;43144;43509;0.00
C244960;PLN006;43144;43509;0.00
C255902;PLN004;43144;43509;0.00
C446816;PLN003;43144;43509;0.00
C131819;PLN004;43145;43510;0.00
C328423;PLN001;43145;;0.10
C129591;PLN006;43146;43511;0.00
C363775;PLN004;43146;43511;0.09
C419363;PLN006;43146;43511;0.02
C129306;PLN006;43147;43512;0.00
C129708;PLN006;43147;43512;0.00
C141595;PLN004;43147;43512;0.00
C281676;PLN001;43147;;0.00
C443666;PLN006;43147;43512;0.00
C104762;PLN001;43148;;0.00
C173801;PLN002;43148;;0.00
C38744;PLN003;43148;43513;0.00
C396744;PLN001;43148;;0.00
C10779;PLN002;43149;;0.00
C218932;PLN005;43149;43514;0.00
C308163;PLN004;43149;43514;0.00
C321371;PLN002;43149;;0.00
C344887;PLN003;43149;43514;0.00
C362094;PLN001;43149;;0.00
C381017;PLN006;43149;43514;0.00
